date,asset,f_0002,f_0004,ret_fwd_1,market_ret
2019-01-01,A0001,,,-0.0060215864011643,0.0029646735365182
2019-01-01,A0002,,,0.0109288153523158,0.0029646735365182
2019-01-01,A0003,,,0.0231536776182443,0.0029646735365182
2019-01-01,A0004,,,0.0160631531886447,0.0029646735365182
2019-01-01,A0005,,,0.0045020588837075,0.0029646735365182
2019-01-01,A0006,,,-0.0060927773342711,0.0029646735365182
2019-01-01,A0007,,,0.008974930500498,0.0029646735365182
2019-01-01,A0008,,,-0.0017708601128421,0.0029646735365182
2019-01-01,A0009,,,0.0209870528377614,0.0029646735365182
2019-01-01,A0010,,,-4.6412569878306886e-05,0.0029646735365182
2019-01-01,A0011,,,0.0007453075685709,0.0029646735365182
2019-01-01,A0012,,,0.015211087423075,0.0029646735365182
2019-01-01,A0013,,,0.0016126027749088,0.0029646735365182
2019-01-01,A0014,,,0.0204284558769701,0.0029646735365182
2019-01-01,A0015,,,0.02582016771025668,0.0029646735365182
2019-01-01,A0016,,,-0.0149300153397738,0.0029646735365182
2019-01-01,A0017,,,0.0069735763406548,0.0029646735365182
2019-01-01,A0018,,,0.0122643881060455,0.0029646735365182
2019-01-01,A0019,,,0.0207538672371827,0.0029646735365182
2019-01-01,A0020,,,-0.016399436233159332,0.0029646735365182
2019-01-02,A0001,,1.7439255683947803,0.0091751504765326,0.007069412501661
2019-01-02,A0002,,-0.8652983724868107,-0.007190411033202,0.007069412501661
2019-01-02,A0003,,-0.082877145997295,-0.0067130961476427,0.007069412501661
2019-01-02,A0004,,0.3058805152517176,0.0117716775098899,0.007069412501661
2019-01-02,A0005,,-0.7313025055175558,0.0053918370903797,0.007069412501661
2019-01-02,A0006,,0.4530712587094017,0.032099940987382,0.007069412501661
2019-01-02,A0007,,0.6021037954072886,-0.0067975399290337,0.007069412501661
2019-01-02,A0008,,-0.030279222901325217,-0.0005887719982371,0.007069412501661
2019-01-02,A0009,,-0.2521074908166265,0.0314885470182037,0.007069412501661
2019-01-02,A0010,,-0.438701618258262,-0.0056532197163068,0.007069412501661
2019-01-02,A0011,,-0.13730786602547945,-0.0146989251078498,0.007069412501661
2019-01-02,A0012,,0.5365977685947689,0.0042527073773302,0.007069412501661
2019-01-02,A0013,,-0.7756831599360556,0.033450422556596325,0.007069412501661
2019-01-02,A0014,,2.9834187463094612,-0.01841636729396137,0.007069412501661
2019-01-02,A0015,,-0.7356790585763918,0.0133376526928097,0.007069412501661
2019-01-02,A0016,,-1.5088038498943992,0.0110211466042085,0.007069412501661
2019-01-02,A0017,,-0.1354014966253574,0.0045973716852525,0.007069412501661
2019-01-02,A0018,,-1.0313446129185304,-0.0032742048492235,0.007069412501661
2019-01-02,A0019,,0.1841543741858166,0.0044890092197344,0.007069412501661
2019-01-02,A0020,,-0.084365626899146,-0.0023970057345857,0.007069412501661
2019-01-03,A0001,,1.0767789125831781,-0.0060773465111817,0.003520791124268
2019-01-03,A0002,,-1.5850361446142496,0.012456843146504241,0.003520791124268
2019-01-03,A0003,,0.6163184677519026,-0.0204923236422353,0.003520791124268
2019-01-03,A0004,,-0.2468547514317761,0.0011297330270116,0.003520791124268
2019-01-03,A0005,,0.4336257163273373,-0.0265864712905958,0.003520791124268
2019-01-03,A0006,,-0.44469099116411787,-0.0032849417775285,0.003520791124268
2019-01-03,A0007,,0.34651333495272835,-0.0046900641919983,0.003520791124268
2019-01-03,A0008,,-0.7158543388885078,-0.0133236396101428,0.003520791124268
2019-01-03,A0009,,-0.4371713075514335,-0.03492856305151667,0.003520791124268
2019-01-03,A0010,,0.2158404888539053,0.005306920685946,0.003520791124268
2019-01-03,A0011,,0.4108680482051288,-0.0113884920636018,0.003520791124268
2019-01-03,A0012,,0.4568884363909146,-0.0128819633125841,0.003520791124268
2019-01-03,A0013,,0.7772014175328674,0.0001675242148382,0.003520791124268
2019-01-03,A0014,,-3.1070247669824753,-0.009480985534657,0.003520791124268
2019-01-03,A0015,,0.28751449192712525,-0.0167579474864546,0.003520791124268
2019-01-03,A0016,,-0.09798655294413451,-0.0272217709339875,0.003520791124268
2019-01-03,A0017,,1.1925427227179843,-0.0124430339844836,0.003520791124268
2019-01-03,A0018,,-0.528414281378224,-0.0034311244224257,0.003520791124268
2019-01-03,A0019,,0.29188434501748606,-0.0227776062258644,0.003520791124268
2019-01-03,A0020,,1.0570567526943608,-0.0093087369859946,0.003520791124268
2019-01-04,A0001,,-1.561467505162321,0.0215639945635935,-0.0099409081918881
2019-01-04,A0002,,0.35226414380327914,0.0024540728634664,-0.0099409081918881
2019-01-04,A0003,,-0.2556329965668907,-0.0003568825645673,-0.0099409081918881
2019-01-04,A0004,,0.21358657318983976,0.0132938752473554,-0.0099409081918881
2019-01-04,A0005,,-0.38261665110044235,0.0057970283671496,-0.0099409081918881
2019-01-04,A0006,,-0.5113628137309373,-0.0002790780876691,-0.0099409081918881
2019-01-04,A0007,,2.458276336573287,-0.019882719647605577,-0.0099409081918881
2019-01-04,A0008,,0.3011533685341857,-0.0030034313132382,-0.0099409081918881
